U,V,W,T_SONIC,CO2,H2O,SA_DIAG,GA_DIAG,T_CELL,T_CELL_IN,T_CELL_OUT,PRESS_CELL
-2.86471,3.80471,-0.265122,302.065,350.79,16.0342,9,8191,28.7869,30.802,28.2832,96.9098
-2.47495,3.71618,-0.161549,302.055,350.69,16.0371,10,8191,28.8029,30.7722,28.3105,96.9092
-2.48515,3.76021,-0.210006,302.04,350.595,16.0433,1,8191,28.7812,30.7734,28.2832,96.9013
-2.44888,3.78186,-0.191194,302.04,350.624,16.0389,2,8191,28.7725,30.7945,28.267,96.8994
-2.37032,3.96493,-0.450755,302.06,350.728,16.0331,3,8191,28.7646,30.8006,28.2556,96.8988
-2.34202,3.82447,-0.666617,302.065,350.674,16.0297,4,8191,28.764,30.792,28.257,96.9025
-2.19511,3.72487,-0.424321,302.055,350.796,16.0295,5,8191,28.7653,30.7685,28.2645,96.9037
-2.31551,3.45204,-0.272021,302.055,350.765,16.0234,6,8191,28.7959,30.792,28.2969,96.9002
-2.24525,3.47461,-0.149964,302.045,350.729,16.0252,7,8191,28.7847,30.7858,28.2844,96.9122
-2.5055,3.41977,-0.0304787,302.015,350.673,16.0169,8,8191,28.7543,30.7734,28.2495,96.9037
-2.49016,3.36976,-0.00986769,302.04,350.701,16.0229,9,8191,28.7364,30.7883,28.2234,96.9013
-2.32015,3.33422,-0.133223,302.047,350.801,16.025,10,8191,28.7747,30.8057,28.267,96.8988
-1.845,3.63066,0.175283,302.05,350.77,16.0205,1,8191,28.7802,30.7982,28.2757,96.9019
-1.75185,4.11813,0.257549,302.015,350.767,16.0183,2,8191,28.774,30.7871,28.2707,96.9031
-1.8853,4.2498,-0.00980062,302.04,350.74,16.0118,3,8191,28.7633,30.8082,28.252,96.9104
-2.07822,3.96558,0.0772353,302.05,350.769,16.0142,4,8191,28.7627,30.8255,28.247,96.9128
-2.30535,4.03948,0.0746545,302.08,350.748,16.0128,5,8191,28.7628,30.8007,28.2533,96.9104
-2.10669,3.86887,-0.262236,302.044,350.805,16.0093,6,8191,28.764,30.8119,28.252,96.899
-2.10006,3.9803,-0.270884,302.035,350.865,16.0103,7,8191,28.7336,30.7796,28.2221,96.9006
-2.075,3.80346,-0.58371,302.044,350.785,16.0089,8,8191,28.7638,30.7858,28.2583,96.9035
-2.0348,3.99542,-0.134973,302.035,350.712,16.0206,9,8191,28.7695,30.7896,28.2645,96.9043
-1.77848,3.95941,-0.130278,302.02,350.781,16.0222,10,8191,28.765,30.8069,28.2545,96.9092
-1.94568,3.91968,-0.260447,302.035,350.679,16.0286,1,8191,28.7763,30.7943,28.2718,96.9116
-1.66959,3.42366,-0.285818,302.03,350.72,16.0296,2,8191,28.7481,30.7722,28.2421,96.9031
-1.82039,3.68549,-0.464597,302.04,350.807,16.036,3,8191,28.7548,30.7958,28.2446,96.9086
-1.51318,3.78884,-0.200689,302.043,350.788,16.0374,4,8191,28.7563,30.7982,28.2458,96.9043
-0.945476,3.65083,-0.770825,302.06,350.78,16.0293,5,8191,28.7722,30.7883,28.2682,96.9047
-1.47397,4.03103,-0.500538,302.046,350.79,16.0404,6,8191,28.778,30.7573,28.2832,96.9019
-1.83016,4.10477,-0.725245,302.04,350.796,16.0363,7,8191,28.759,30.797,28.2495,96.8976
-1.88067,3.97014,-0.721094,302.037,350.76,16.0319,8,8191,28.7526,30.7995,28.2408,96.9025
-1.90127,3.89983,-0.628305,302.035,350.808,16.0403,9,8191,28.7424,30.7834,28.2321,96.9055
-1.85914,4.07614,0.0943002,302.03,350.746,16.0384,10,8191,28.7772,30.7933,28.2732,96.9043
-1.74978,3.89486,0.149443,302.035,350.74,16.0399,1,8191,28.7576,30.8105,28.2444,96.9055
-1.536,3.74671,-0.131248,302.107,350.749,16.0411,2,8191,28.7393,30.8131,28.2209,96.8984
-1.61036,3.92497,-0.170057,302.125,350.685,16.0368,3,8191,28.7416,30.7995,28.2271,96.9013
-1.77706,3.6084,-0.169432,302.134,350.797,16.0397,4,8191,28.7344,30.7883,28.2209,96.9025
-1.93462,3.40515,-0.1997,302.13,350.672,16.036,5,8191,28.7351,30.7871,28.2221,96.8982
-1.78962,3.41843,-0.490518,302.103,350.557,16.0497,6,8191,28.7486,30.8044,28.2346,96.8966
-2.07601,3.90582,-0.594616,302.205,350.618,16.0548,7,8191,28.7102,30.792,28.1898,96.9019
-2.11639,3.85703,-0.35183,302.186,350.613,16.0592,8,8191,28.7107,30.7796,28.1935,96.8972
-2.52046,4.44528,-0.551149,301.94,350.576,16.0588,9,8191,28.7149,30.8057,28.1923,96.9092
-2.57022,4.19442,-1.27261,301.958,350.663,16.0667,10,8191,28.7115,30.7834,28.1935,96.9122
-2.53415,4.14525,-1.25929,301.762,350.54,16.0665,1,8191,28.7463,30.7883,28.2358,96.9026
-2.18802,4.3374,-0.506619,301.943,350.56,16.07,2,8191,28.7648,30.766,28.2645,96.911
-2.1234,4.20985,-0.51162,302.065,350.622,16.0628,3,8191,28.7625,30.8044,28.252,96.9031
-2.14381,4.21479,-1.01281,302.064,351.117,16.0467,4,8191,28.7588,30.8007,28.2483,96.9019
-2.26942,4.0543,-1.10551,302.085,351.141,16.0209,5,8191,28.7815,30.7796,28.2819,96.9019
-2.00224,4.13426,-1.15381,302.34,350.83,16.016,6,8191,28.7877,30.8018,28.2842,96.9006
-1.86983,4.12543,-1.25078,302.034,350.691,16.0115,7,8191,28.7899,30.8069,28.2856,96.9104
-1.954,4.26336,-1.14957,301.916,350.734,16.0195,8,8191,28.7366,30.7995,28.2209,96.9061
-2.21025,4.26081,-1.07024,301.798,350.698,16.0207,9,8191,28.7441,30.792,28.2321,96.9073
-2.34087,4.46166,-1.12931,301.418,350.568,16.0258,10,8191,28.7762,30.7933,28.2719,96.9025
-2.30529,4.44502,-1.20493,301.415,350.533,16.0283,1,8191,28.7476,30.8193,28.2296,96.9061
-2.44024,4.20953,-1.35561,301.47,350.612,16.0403,2,8191,28.7503,30.8429,28.2271,96.8994
-2.54031,4.17991,-1.35501,301.41,351.03,16.0248,3,8191,28.7466,30.8193,28.2284,96.8994
-2.53998,4.17602,-1.34939,301.616,351.583,15.9735,4,8191,28.7617,30.8206,28.247,96.8953
-2.68507,4.37,-1.3105,301.755,351.595,15.9164,5,8191,28.7424,30.7834,28.2321,96.8988
-2.75184,4.30316,-1.30908,301.795,351.656,15.8814,6,8191,28.7585,30.8094,28.2458,96.9031
-2.83015,4.44475,-1.34476,302.361,351.592,15.8484,7,8191,28.7784,30.8193,28.2682,96.8972
-2.90314,4.56103,-1.11756,302.705,351.508,15.8447,8,8191,28.7675,30.8292,28.252,96.9043
-2.77031,4.98621,-0.898132,302.416,351.13,15.8448,9,8191,28.7451,30.8119,28.2284,96.8953
-2.76293,5.05884,-0.937332,302.519,350.911,15.8719,10,8191,28.7189,30.8057,28.1972,96.8978
-2.73863,5.05081,-1.11888,302.61,350.246,15.9192,1,8191,28.7259,30.8156,28.2035,96.8941
-2.66923,5.01655,-0.892511,302.683,349.998,15.9793,2,8191,28.7339,30.8106,28.2147,96.8941
-2.53903,5.00085,-0.915441,302.359,350.064,16.0236,3,8191,28.7359,30.8007,28.2197,96.8893
-2.16663,4.77237,-1.04635,302.065,349.785,16.0581,4,8191,28.7752,30.8082,28.267,96.8874
-2.39166,4.74064,-1.07499,302.18,349.714,16.0954,5,8191,28.7692,30.8131,28.2583,96.897
-2.56802,4.64095,-1.35268,301.954,349.724,16.114,6,8191,28.7717,30.8156,28.2607,96.8905
-2.62455,4.60975,-1.33489,301.729,349.971,16.1251,7,8191,28.7767,30.8404,28.2607,96.8923
-2.49079,4.52543,-1.40467,301.749,350.289,16.1193,8,8191,28.7767,30.8206,28.2657,96.899
-2.49525,4.82154,-1.44526,302.095,350.448,16.1019,9,8191,28.7483,30.8082,28.2333,96.8966
-2.16156,4.83267,-1.41293,302.311,350.775,16.0796,10,8191,28.7677,30.8106,28.257,96.8972
-2.61519,4.87583,-1.16015,302.36,350.988,16.0541,1,8191,28.7906,30.8106,28.2856,96.9014
-2.59803,5.11469,-1.16432,302.37,351.178,16.0302,2,8191,28.7792,30.8032,28.2732,96.9037
-2.47915,5.13136,-1.34431,302.425,350.644,16.0242,3,8191,28.7762,30.7784,28.2757,96.899
-2.35504,5.10131,-1.23816,302.512,350.296,16.0477,4,8191,28.7755,30.8094,28.267,96.8996
-2.41456,5.21051,-0.788979,302.44,350.201,16.0648,5,8191,28.7954,30.7945,28.2956,96.8972
-2.49092,5.02281,-0.86541,302.459,350.058,16.0884,6,8191,28.7663,30.7933,28.2595,96.9013
-2.89051,4.73834,-1.03227,302.3,349.986,16.1055,7,8191,28.7443,30.8032,28.2296,96.8899
-2.97134,4.52699,-1.38321,302.379,350.053,16.124,8,8191,28.7692,30.8131,28.2583,96.8976
-2.77176,4.46899,-1.42929,302.345,350.01,16.1359,9,8191,28.7822,30.823,28.2719,96.8952
-3.14901,4.51844,-1.15232,302.298,350.171,16.1401,10,8191,28.7403,30.8032,28.2246,96.8982
-3.43994,4.1683,-1.18047,302.375,350.171,16.133,1,8191,28.7361,30.7871,28.2234,96.8886
-3.21014,4.20793,-1.0893,302.361,350.173,16.1327,2,8191,28.7558,30.7958,28.2458,96.8964
-3.26178,3.96287,-1.50624,302.38,350.16,16.1387,3,8191,28.757,30.8168,28.2421,96.8923
-3.39667,3.85933,-1.66172,302.278,350.291,16.1357,4,8191,28.7722,30.8379,28.2558,96.8911
-3.5912,3.78124,-1.40378,302.135,350.174,16.1404,5,8191,28.8053,30.8144,28.3031,96.9037
-3.67745,3.9726,-1.24905,302.49,350.081,16.1367,6,8191,28.7949,30.792,28.2956,96.9
-2.76238,4.15097,-1.01925,302.47,350.092,16.1379,7,8191,28.7832,30.7883,28.2819,96.9073
-2.771,4.11182,-1.08661,302.42,350.22,16.1368,8,8191,28.7735,30.8044,28.2657,96.9025
-2.64014,4.29091,-1.11579,302.6,350.429,16.1247,9,8191,28.7685,30.8441,28.2495,96.9
-3.00769,4.38552,-1.39556,302.615,350.128,16.1217,10,8191,28.7881,30.833,28.2769,96.8929
-3.08571,4.23891,-1.2101,302.645,349.761,16.1472,1,8191,28.7921,30.828,28.2832,96.8988
-3.17101,4.06444,-1.05222,302.675,349.825,16.1757,2,8191,28.7585,30.7995,28.2483,96.8933
-2.85005,4.26434,-1.05736,302.554,349.865,16.1868,3,8191,28.7722,30.8131,28.262,96.8921
-2.90152,4.30508,-0.939944,302.39,349.798,16.1975,4,8191,28.7804,30.8094,28.2732,96.8886
-2.71322,4.27946,-1.62008,302.096,349.776,16.2132,5,8191,28.7518,30.8305,28.2321,96.8946
-2.68185,4.00784,-1.45762,302.118,349.78,16.2191,6,8191,28.7951,30.833,28.2856,96.8988
-2.45947,4.22079,-1.64728,302.235,349.906,16.2235,7,8191,28.7438,30.8255,28.2234,96.8964
-2.30832,4.15774,-1.6475,302.077,350.026,16.212,8,8191,28.7864,30.8044,28.2819,96.8952
-1.87927,4.56075,-1.93989,302.044,350.199,16.1933,9,8191,28.7725,30.7995,28.2657,96.9006
-1.82086,4.47151,-1.68636,302.027,350.461,16.1681,10,8191,28.757,30.792,28.2483,96.896
-2.06995,4.50409,-1.6509,301.99,350.369,16.1433,1,8191,28.7588,30.8156,28.2446,96.8982
-2.05138,4.33341,-1.77124,301.936,350.389,16.1336,2,8191,28.7496,30.8144,28.2333,96.8935
-1.99531,4.46033,-1.88531,302.06,350.469,16.1148,3,8191,28.7735,30.7995,28.267,96.9019
-2.06098,4.40429,-1.87777,301.802,350.545,16.0937,4,8191,28.7615,30.8144,28.2483,96.897
-2.19522,4.55064,-1.62963,301.775,350.687,16.0763,5,8191,28.7635,30.8044,28.2533,96.8958
-1.94359,4.47526,-1.89254,301.56,350.658,16.0609,6,8191,28.8056,30.8206,28.3018,96.8899
-1.99516,4.4147,-1.80431,301.58,350.747,16.0452,7,8191,28.7829,30.8218,28.2732,96.8964
-2.10346,4.32813,-1.58001,301.664,351.014,16.0369,8,8191,28.7672,30.8181,28.2545,96.8909
-1.98436,4.38489,-2.08305,301.509,351.032,16.0024,9,8191,28.7774,30.8144,28.2682,96.8832
-1.97221,4.3413,-2.1749,301.696,351.412,15.9754,10,8191,28.7438,30.8206,28.2246,96.888
-2.19585,4.22047,-2.05076,301.917,351.357,15.9451,1,8191,28.7717,30.8057,28.2632,96.8866
-1.9943,4.41662,-2.5194,302.148,351.32,15.9353,2,8191,28.7742,30.7982,28.2682,96.8929
-2.4017,4.30553,-2.73531,301.919,351.377,15.9137,3,8191,28.7889,30.7871,28.2894,96.8874
-2.65479,4.05192,-2.74366,301.883,351.387,15.8943,4,8191,28.7613,30.7883,28.2545,96.8905
-3.08632,3.97538,-2.59844,301.783,350.939,15.8988,5,8191,28.7648,30.8007,28.2558,96.8911
-3.01178,3.98311,-2.37618,302.005,350.739,15.9253,6,8191,28.773,30.8268,28.2595,96.8966
-3.00533,4.04402,-2.6861,302.475,350.775,15.9389,7,8191,28.7374,30.8082,28.2197,96.8972
-2.77005,3.80184,-2.75233,302.392,350.857,15.9472,8,8191,28.7916,30.8206,28.2844,96.9008
-2.64451,4.01499,-2.84953,302.079,350.888,15.9395,9,8191,28.8073,30.8094,28.3068,96.8864
-2.57576,3.86077,-2.71882,302.066,350.918,15.9447,10,8191,28.7814,30.8044,28.2757,96.896
-2.69339,4.44016,-2.2635,302.277,350.25,15.9809,1,8191,28.775,30.8119,28.2657,96.8815
-3.19978,4.84233,-1.89662,302.5,350.402,16.0191,2,8191,28.7956,30.8156,28.2906,96.8858
-3.27598,4.88465,-1.99247,302.505,350.945,15.9863,3,8191,28.7847,30.7958,28.2819,96.8803
-3.29033,4.62409,-1.65813,302.566,350.635,15.9846,4,8191,28.7894,30.8144,28.2832,96.8864
-3.0115,4.70575,-1.3287,302.575,350.358,16.0056,5,8191,28.8056,30.8305,28.2993,96.8791
-3.11304,4.83535,-1.35966,302.622,350.231,16.0448,6,8191,28.8335,30.8255,28.3354,96.8864
-3.10996,4.77608,-1.4107,302.635,350.035,16.0676,7,8191,28.7769,30.8119,28.2682,96.8748
-2.97053,4.94898,-1.37203,302.641,349.965,16.1045,8,8191,28.8128,30.8168,28.3118,96.8797
-2.875,4.96324,-1.31656,302.66,349.877,16.1293,9,8191,28.8019,30.802,28.3018,96.8724
-2.98461,4.72664,-1.46373,302.632,349.891,16.1515,10,8191,28.7919,30.7821,28.2944,96.8791
-2.48789,5.14269,-0.981329,302.63,349.763,16.1689,1,8191,28.8163,30.7896,28.323,96.8766
-2.21396,4.90853,-0.311565,302.544,349.788,16.1792,2,8191,28.7914,30.7846,28.2931,96.8772
-2.82366,4.86712,-0.176003,302.605,349.819,16.1991,3,8191,28.7625,30.8044,28.252,96.8815
-2.87791,5.0976,-0.0529989,302.525,349.85,16.2019,4,8191,28.7931,30.8032,28.2906,96.8772
-2.6428,5.01192,-0.182702,302.6,349.752,16.2084,5,8191,28.7956,30.8057,28.2931,96.8791
-3.12298,4.47059,0.129608,302.582,349.917,16.218,6,8191,28.8091,30.823,28.3056,96.8785
-2.74911,4.27894,0.705572,302.56,349.94,16.2091,7,8191,28.8126,30.8106,28.313,96.8815
-2.61052,4.43429,0.786844,302.542,349.973,16.2058,8,8191,28.8011,30.7933,28.3031,96.8846
-2.58914,4.21411,0.405881,302.545,349.897,16.2037,9,8191,28.7715,30.7796,28.2695,96.8846
-2.60058,4.08966,-0.131572,302.513,349.807,16.2026,10,8191,28.7456,30.8044,28.2309,96.887
-2.1727,4.14666,-0.0355185,302.54,349.834,16.1968,1,8191,28.7558,30.8057,28.2433,96.8906
-2.55038,4.18459,0.322763,302.545,349.862,16.2002,2,8191,28.7421,30.8069,28.2259,96.8913
-2.5506,4.2393,0.408919,302.515,349.91,16.2037,3,8191,28.7324,30.8181,28.2109,96.8973
-2.76138,4.18836,0.477258,302.576,349.921,16.1996,4,8191,28.7478,30.8156,28.2309,96.8979
-2.73917,4.0903,-0.0888113,302.57,349.856,16.1985,5,8191,28.7837,30.8354,28.2707,96.9059
-2.53384,3.79837,-0.0852274,302.561,349.992,16.1974,6,8191,28.759,30.8268,28.2421,96.9065
-2.1883,4.14498,-0.784906,302.58,349.911,16.2007,7,8191,28.7376,30.8144,28.2184,96.8992
-2.40792,4.03456,-1.39476,302.507,349.808,16.2072,8,8191,28.7436,30.7945,28.2309,96.9026
-2.48285,4.2646,-1.56452,302.544,349.87,16.2118,9,8191,28.7311,30.8268,28.2072,96.9045
-2.13367,4.23408,-1.68968,302.554,349.931,16.2229,10,8191,28.7548,30.8404,28.2333,96.9069
-2.31202,4.5967,-1.70255,302.635,349.938,16.2284,1,8191,28.7642,30.8379,28.2458,96.9118
-2.47028,4.51789,-1.564,302.646,350.056,16.2212,2,8191,28.7867,30.8106,28.2807,96.9094
-2.04711,4.84099,-1.81052,302.635,350.022,16.2155,3,8191,28.7882,30.8131,28.2819,96.913
-1.5976,4.94886,-1.55815,302.663,350.053,16.2269,4,8191,28.7598,30.8156,28.2458,96.9057
-1.29398,5.55779,-1.1202,302.64,349.84,16.2293,5,8191,28.7505,30.8193,28.2333,96.8978
-0.669813,5.03122,-0.87542,302.713,349.901,16.2419,6,8191,28.7635,30.8292,28.247,96.9002
-0.591546,4.68648,-1.1666,302.7,349.865,16.2496,7,8191,28.7834,30.8292,28.2719,96.902
-1.4943,4.25758,-1.62745,302.57,349.812,16.264,8,8191,28.77,30.8119,28.2595,96.899
-1.88629,4.40375,-1.62079,302.59,349.634,16.265,9,8191,28.7832,30.823,28.2732,96.8966
-2.16149,4.17743,-1.94096,302.467,349.624,16.2788,10,8191,28.7775,30.7945,28.2732,96.9026
-2.28789,4.59841,-1.11607,302.466,349.703,16.2822,1,8191,28.7926,30.8007,28.2906,96.8966
-2.32571,5.02294,-1.32367,302.507,350.021,16.2753,2,8191,28.7431,30.8218,28.2234,96.8941
-2.19601,4.85819,-1.3399,302.304,350.042,16.2621,3,8191,28.7755,30.8094,28.267,96.8876
-2.10483,4.65067,-1.19112,302.421,349.955,16.2432,4,8191,28.7792,30.8181,28.2695,96.8876
-1.86295,4.58723,-1.46756,302.436,350.032,16.2483,5,8191,28.773,30.8168,28.262,96.8846
-1.93876,4.29767,-1.25438,302.521,349.782,16.2477,6,8191,28.7755,30.7896,28.2719,96.8779
-2.02184,4.24434,-1.53095,302.54,349.811,16.2567,7,8191,28.7568,30.8007,28.2458,96.8815
-2.00441,4.10967,-1.58204,302.505,349.939,16.2522,8,8191,28.7523,30.828,28.2333,96.8858
-1.87795,4.15664,-0.978671,302.566,349.874,16.2396,9,8191,28.762,30.8268,28.2458,96.8874
-1.78422,4.2995,-1.04435,302.6,350.032,16.2328,10,8191,28.7503,30.8082,28.2358,96.8886
-1.7445,4.36932,-1.09601,302.585,349.866,16.231,1,8191,28.7463,30.8032,28.2321,96.8899
-1.72188,4.52682,-1.15725,302.693,349.984,16.2384,2,8191,28.7463,30.8131,28.2296,96.8935
-1.99086,4.62833,-1.35558,302.7,349.856,16.2346,3,8191,28.7653,30.8032,28.2558,96.8888
-1.91956,4.78895,-1.45911,302.786,349.867,16.2335,4,8191,28.7553,30.8131,28.2408,96.8955
-1.56744,4.62378,-1.40167,302.755,349.853,16.2373,5,8191,28.7513,30.8082,28.2371,96.9014
-1.51378,4.42669,-0.915608,302.788,349.82,16.2421,6,8191,28.7655,30.8193,28.252,96.8966
-1.55486,4.52632,-1.24985,302.745,349.81,16.2558,7,8191,28.752,30.8168,28.2358,96.8978
-1.44713,4.28111,-1.31817,302.759,349.599,16.2648,8,8191,28.7854,30.8035,28.2809,96.8953
-1.49411,4.47686,-1.24507,302.775,349.556,16.2838,9,8191,28.7889,30.8119,28.2832,96.8943
-2.05852,4.20833,-1.84084,302.781,349.634,16.2975,10,8191,28.7725,30.8144,28.262,96.8876
-2.4426,4.22433,-1.62447,302.81,349.488,16.2995,1,8191,28.7886,30.8206,28.2807,96.888
-2.42172,3.76486,-1.50002,302.764,349.695,16.3035,2,8191,28.7739,30.8268,28.2607,96.8947
-2.49301,3.97195,-1.36637,302.779,349.567,16.3072,3,8191,28.754,30.8069,28.2408,96.8899
-2.38127,4.14434,-1.42315,302.692,349.647,16.3113,4,8191,28.7717,30.8057,28.2632,96.8996
-1.99775,4.57951,-1.177,302.77,349.618,16.3135,5,8191,28.7752,30.8131,28.2657,96.8941
-1.75168,4.68691,-1.25141,302.701,349.542,16.3183,6,8191,28.7757,30.8106,28.267,96.8966
-1.51395,4.45818,-1.34568,302.635,349.469,16.3226,7,8191,28.7774,30.8392,28.262,96.8955
-1.67335,4.58571,-1.46686,302.607,349.677,16.3226,8,8191,28.7366,30.8342,28.2122,96.8953
-1.40249,4.49913,-1.39938,302.575,349.413,16.3225,9,8191,28.7697,30.8404,28.252,96.8949
-0.857302,4.76326,-1.18026,302.687,349.614,16.3257,10,8191,28.7665,30.8193,28.2533,96.8906
-0.718704,5.11834,-1.31938,302.672,349.715,16.3215,1,8191,28.7789,30.8119,28.2707,96.8972
-0.892536,5.58005,-1.63221,302.575,349.502,16.3074,2,8191,28.8053,30.8094,28.3043,96.8846
-0.803436,5.58542,-1.69466,302.619,349.586,16.3085,3,8191,28.7844,30.8094,28.2782,96.8886
-0.974523,5.48382,-1.66696,302.608,349.757,16.3039,4,8191,28.8013,30.8292,28.2944,96.8858
-0.695416,5.14301,-1.48575,302.65,349.612,16.2978,5,8191,28.817,30.8181,28.3168,96.8838
-0.89819,4.91268,-1.68444,302.691,349.732,16.3148,6,8191,28.7867,30.8007,28.2832,96.8874
-0.980143,5.12626,-1.6536,302.68,349.623,16.3057,7,8191,28.7989,30.8119,28.2956,96.8856
-0.820205,5.41444,-1.5494,302.61,349.68,16.3,8,8191,28.8011,30.8032,28.3006,96.8815
-0.719197,5.17973,-1.40886,302.61,349.567,16.2997,9,8191,28.8014,30.8094,28.2993,96.8864
-0.738346,5.15166,-1.36697,302.626,349.578,16.3152,10,8191,28.8158,30.8168,28.3155,96.8858
-0.828744,5.12374,-1.70541,302.73,349.556,16.3156,1,8191,28.8101,30.833,28.3043,96.8858
-0.550703,5.196,-1.51229,302.736,349.573,16.3118,2,8191,28.7986,30.8156,28.2944,96.8839
-0.645833,4.98308,-1.5064,302.695,349.69,16.3036,3,8191,28.7658,30.8097,28.2548,96.8809
-0.535425,5.07236,-1.28408,302.745,349.723,16.3013,4,8191,28.7578,30.8097,28.2448,96.8833
-0.483823,4.87577,-1.35864,302.78,349.599,16.299,5,8191,28.7872,30.8131,28.2807,96.8864
-0.690572,4.99883,-1.38212,302.576,349.493,16.3081,6,8191,28.7625,30.8342,28.2446,96.8833
-1.06436,4.69015,-1.60931,302.535,349.398,16.3265,7,8191,28.7264,30.8181,28.2035,96.8827
-0.975277,4.19678,-1.60122,302.526,349.5,16.3325,8,8191,28.7525,30.8144,28.2371,96.8833
-0.956708,4.05949,-1.46535,302.55,349.444,16.3233,9,8191,28.7879,30.797,28.2856,96.8809
-1.09414,4.043,-1.43965,302.532,349.723,16.32,10,8191,28.7752,30.8379,28.2595,96.8899
-1.02871,4.02161,-1.18385,302.545,349.625,16.3064,1,8191,28.7834,30.8292,28.2719,96.8844
-1.38061,4.2511,-1.03013,302.654,349.639,16.3104,2,8191,28.7677,30.8057,28.2583,96.8826
-1.46523,4.23162,-1.01971,302.75,349.731,16.3018,3,8191,28.75,30.8218,28.2321,96.8797
-1.75703,4.27659,-0.917677,302.755,349.883,16.2923,4,8191,28.7585,30.8243,28.2421,96.8785
-1.90045,4.40379,-0.849743,302.77,349.857,16.2802,5,8191,28.7961,30.828,28.2881,96.8797
-2.06803,4.16312,-0.754104,302.737,349.882,16.2801,6,8191,28.7936,30.8305,28.2844,96.8791
-2.16582,4.22599,-0.548332,302.77,349.807,16.2816,7,8191,28.8056,30.8444,28.2959,96.887
-2.49632,4.22624,-0.369377,302.697,349.762,16.284,8,8191,28.7988,30.8664,28.2819,96.8846
-2.71621,4.02356,-0.168379,302.709,349.574,16.2906,9,8191,28.7737,30.8454,28.2558,96.8853
-2.40528,4.10702,0.0577625,302.668,349.602,16.2953,10,8191,28.752,30.8367,28.2309,96.8937
-1.77517,4.19185,-0.391321,302.499,349.49,16.3028,1,8191,28.7675,30.8342,28.2508,96.8902
-2.19826,4.52236,-0.395861,302.421,349.592,16.3083,2,8191,28.7789,30.8168,28.2695,96.901
-1.79126,4.31056,-0.183723,302.44,349.601,16.314,3,8191,28.7769,30.8168,28.267,96.8914
-1.78132,4.4273,-0.39072,302.418,349.648,16.3089,4,8191,28.7859,30.8317,28.2744,96.8949
-1.95372,4.08694,-0.958312,302.41,349.948,16.2939,5,8191,28.7769,30.8416,28.2607,96.8967
-2.01276,4.08984,-1.05914,302.393,350.18,16.275,6,8191,28.7802,30.8181,28.2707,96.8955
-2.09727,4.29845,-0.884556,302.365,350.015,16.2521,7,8191,28.7896,30.8354,28.2782,96.8937
-1.78699,4.66768,-0.923981,302.33,350.115,16.2429,8,8191,28.7809,30.8317,28.2682,96.8957
-2.17553,4.60127,-1.12528,302.29,350.059,16.2303,9,8191,28.7662,30.833,28.2495,96.901
-2.57013,4.8259,-0.841775,302.264,350.197,16.2199,10,8191,28.7667,30.8156,28.2545,96.9053
-2.78054,5.17937,-0.961234,302.279,350.133,16.2078,1,8191,28.7587,30.8354,28.2396,96.8969
-3.02018,4.91585,-1.21118,302.209,350.329,16.1972,2,8191,28.7526,30.8134,28.2374,96.8957
-2.77819,4.89803,-1.49572,302.285,350.332,16.1711,3,8191,28.7538,30.8156,28.2383,96.8937
-3.34003,4.87872,-1.86303,302.354,350.311,16.1667,4,8191,28.7488,30.8047,28.2349,96.8949
-3.93217,5.45367,-0.725163,302.401,350.176,16.1478,5,8191,28.7799,30.8317,28.267,96.8835
-3.12698,5.52683,0.594199,302.464,350.337,16.1448,6,8191,28.7334,30.827,28.21,96.8906
-3.01406,5.37449,0.193003,302.47,350.24,16.1404,7,8191,28.7822,30.827,28.271,96.8925
-2.99823,5.23604,-0.275735,302.422,350.214,16.1402,8,8191,28.7573,30.828,28.2396,96.8896
-3.24212,5.59564,-0.466678,302.339,350.072,16.1566,9,8191,28.75,30.8268,28.2309,96.8937
-3.05905,5.61119,0.170515,302.403,349.967,16.165,10,8191,28.7722,30.8181,28.2607,96.8888
-2.65107,5.49081,0.715193,302.4,350.041,16.1749,1,8191,28.7528,30.8156,28.2371,96.8882
-2.48441,5.79503,0.910583,302.429,350.05,16.172,2,8191,28.7854,30.7896,28.2844,96.8882
-1.87615,5.49424,1.58555,302.425,350.087,16.1729,3,8191,28.7767,30.7858,28.2744,96.8792
-1.29732,5.60083,1.66161,302.42,350.091,16.1674,4,8191,28.7874,30.8144,28.2807,96.8815
-0.643139,5.38058,2.026,302.391,350.198,16.1705,5,8191,28.7608,30.7898,28.2535,96.8809
-0.850368,5.10618,1.89578,302.383,350.077,16.1687,6,8191,28.7867,30.8156,28.2794,96.8791
-1.35112,5.7018,1.43866,302.425,350.16,16.1682,7,8191,28.777,30.796,28.2722,96.8785
-1.37706,5.35675,1.49928,302.376,350.255,16.1771,8,8191,28.7959,30.8317,28.2869,96.8779
-0.885965,4.56669,1.84489,302.425,350.106,16.167,9,8191,28.811,30.8528,28.3006,96.8705
-0.680287,4.23452,1.94897,302.42,350.26,16.1643,10,8191,28.7779,30.8069,28.2707,96.8766
0.292994,4.28757,1.58003,302.4,350.299,16.15,1,8191,28.8058,30.797,28.3081,96.8754
